TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,TimeSinceLastTxn,R3_VeryFrequent,R4_NewDeviceUsed,R5_NewLocationUsed,TotalFlags,R6_SuspiciousMerchant,Fraud_Label
TX000846,793.13,2023-05-10 16:38:07,1,AC00092,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,2024-11-04 08:09:45,0,-46971098.0,1,1,1,4,1,1
TX000120,115.83,2023-05-22 17:09:52,0,AC00092,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,2024-11-04 08:10:02,0,-45932410.0,1,1,1,3,1,1
TX000668,373.27,2023-07-18 18:03:03,0,AC00092,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,2024-11-04 08:06:36,0,-41004213.0,1,1,1,3,1,1
TX000776,173.74,2023-09-08 17:48:22,0,AC00092,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,2024-11-04 08:11:52,0,-36512610.0,1,1,1,3,1,1
TX000366,632.69,2023-09-12 16:28:38,1,AC00092,Debit,Denver,D000455,211.97.88.141,M047,ATM,80,Retired,76,1,4363.74,2024-11-04 08:09:26,0,-36171648.0,1,1,1,4,1,1
TX001402,66.01,2023-10-06 18:39:39,0,AC00092,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,0,-34090046.0,1,1,1,3,1,1
TX001035,98.03,2023-12-18 18:41:26,0,AC00092,Debit,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,2024-11-04 08:08:36,0,-27782830.0,1,1,1,3,1,1
TX000773,827.14,2023-01-17 17:25:13,0,AC00093,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2024-11-04 08:08:14,1,-56731381.0,1,1,1,4,1,1
TX002277,1021.38,2023-01-27 18:59:43,1,AC00093,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26,2024-11-04 08:08:46,0,-55861743.0,1,1,1,4,1,1
TX000541,230.46,2023-04-25 17:33:27,0,AC00093,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,2024-11-04 08:08:50,0,-48263723.0,1,1,1,3,1,1
TX001182,132.42,2023-07-24 16:22:38,0,AC00093,Debit,Denver,D000019,203.174.215.229,M069,ATM,18,Student,164,1,726.39,2024-11-04 08:11:58,0,-40492160.0,1,1,1,3,1,1
TX000449,70.23,2023-09-13 16:18:07,0,AC00093,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,0,-36085749.0,1,1,1,3,1,1
TX001229,211.91,2023-09-18 16:51:04,0,AC00093,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47,2024-11-04 08:08:46,0,-35651862.0,1,1,1,3,1,1
TX001551,327.35,2023-09-25 18:48:58,0,AC00093,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,2024-11-04 08:11:19,0,-35040141.0,1,1,0,2,1,1
TX000290,48.72,2023-09-29 18:54:28,0,AC00093,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08,2024-11-04 08:07:27,0,-34693979.0,1,1,1,3,1,1
TX001224,295.82,2023-12-14 16:15:28,0,AC00093,Credit,Chicago,D000088,144.228.168.6,M041,Branch,47,Engineer,46,1,5897.73,2024-11-04 08:07:47,0,-28137139.0,1,1,1,3,1,1
TX001819,13.92,2023-05-29 17:30:14,0,AC00094,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04 08:09:58,0,-45326384.0,1,1,1,3,1,1
TX001349,31.7,2023-06-01 16:56:33,1,AC00094,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,0,-45069089.0,1,1,1,4,1,1
TX002042,58.23,2023-07-26 17:25:23,1,AC00094,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,0,-40315476.0,1,1,1,4,1,1
TX000881,120.17,2023-08-08 17:07:42,1,AC00094,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,2024-11-04 08:11:50,0,-39193448.0,1,1,1,4,1,1
TX002261,364.13,2023-02-03 16:06:00,0,AC00095,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,2024-11-04 08:10:23,0,-55267463.0,1,1,1,3,1,1
TX002221,395.77,2023-02-27 16:24:11,1,AC00095,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04 08:08:17,0,-53192646.0,1,1,1,4,1,1
TX000506,68.19,2023-03-14 16:07:32,0,AC00095,Credit,Fresno,D000589,134.140.85.231,M026,Online,40,Doctor,189,1,9895.1,2024-11-04 08:07:50,0,-51897618.0,1,1,1,3,1,1
TX000023,52.2,2023-06-06 18:54:15,0,AC00095,Debit,Atlanta,D000142,133.63.96.21,M022,Online,39,Engineer,120,1,8974.93,2024-11-04 08:07:01,0,-44629966.0,1,1,1,3,1,1
TX000599,830.01,2023-07-21 16:43:59,1,AC00095,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:27,0,-40750048.0,1,1,1,4,1,1
TX002510,28.63,2023-08-21 17:08:50,0,AC00095,Debit,San Diego,D000095,58.1.27.124,M087,Branch,56,Retired,146,1,3382.91,2024-11-04 08:08:39,0,-38069989.0,1,1,1,3,1,1
TX001134,1432.02,2023-09-08 17:50:09,1,AC00095,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,0,-36512367.0,1,1,1,4,1,1
TX001602,10.92,2023-10-20 17:48:44,0,AC00095,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,2024-11-04 08:08:28,0,-32883584.0,1,1,1,3,1,1
TX002318,535.4,2023-05-12 18:38:11,0,AC00096,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,2024-11-04 08:08:50,0,-46791039.0,1,1,1,3,1,1
TX000217,195.76,2023-05-22 16:17:19,0,AC00096,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,0,-45935549.0,1,1,1,3,1,1
TX002143,151.14,2023-06-01 16:18:49,0,AC00096,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,2024-11-04 08:11:40,0,-45071571.0,1,1,1,3,1,1
TX002396,76.39,2023-02-27 16:28:23,0,AC00097,Debit,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,2024-11-04 08:10:59,0,-53192556.0,1,1,1,3,1,1
TX001355,0.26,2023-11-23 16:14:48,0,AC00097,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,2024-11-04 08:07:45,0,-29951577.0,1,1,1,3,1,1
TX001216,185.07,2023-12-19 16:57:40,1,AC00097,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,22,Student,159,1,636.42,2024-11-04 08:07:39,0,-27702599.0,1,1,1,4,1,1
TX002131,215.13,2023-01-05 16:02:42,0,AC00098,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,2024-11-04 08:08:16,0,-57773134.0,1,1,1,3,1,1
TX002381,1173.74,2023-09-25 16:44:52,1,AC00098,Credit,Virginia Beach,D000639,193.190.29.63,M086,Online,61,Doctor,61,1,10456.24,2024-11-04 08:07:31,0,-35047359.0,1,1,1,4,1,1
TX000086,1340.19,2023-09-29 17:22:10,1,AC00098,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,2024-11-04 08:06:53,0,-34699483.0,1,1,1,4,1,1
TX001372,345.94,2023-10-09 17:32:57,0,AC00098,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,0,-33835123.0,1,1,1,3,1,1
TX000521,137.57,2023-12-11 17:26:22,0,AC00098,Debit,Louisville,D000218,40.10.25.102,M067,Online,54,Engineer,70,1,5103.67,2024-11-04 08:11:22,0,-28392300.0,1,1,1,3,1,1
TX001735,1011.22,2023-08-21 18:51:11,0,AC00099,Debit,Tucson,D000037,45.64.74.86,M074,Branch,61,Retired,129,1,5838.91,2024-11-04 08:09:59,0,-38063928.0,1,1,1,3,1,1
TX002110,231.51,2023-08-28 17:22:16,0,AC00099,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,2024-11-04 08:12:09,0,-37464593.0,1,1,1,3,1,1
TX000187,1041.88,2023-09-06 16:44:02,1,AC00099,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,0,-36688962.0,1,1,1,4,1,1
TX000192,226.37,2023-09-18 17:07:08,0,AC00099,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,0,-35650968.0,1,1,1,3,1,1
TX001949,224.22,2023-01-23 18:45:00,0,AC00100,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,0,-56208438.0,1,1,1,3,1,1
TX001048,71.29,2023-02-02 17:02:05,0,AC00100,Debit,Chicago,D000345,112.86.148.212,M075,ATM,68,Retired,55,2,7225.63,2024-11-04 08:07:50,0,-55350345.0,1,1,1,3,1,1
TX001151,151.82,2023-07-17 16:32:45,0,AC00100,Debit,Chicago,D000347,165.114.224.47,M013,ATM,51,Retired,105,1,2197.12,2024-11-04 08:11:54,0,-41096349.0,1,1,0,2,1,1
TX002194,54.91,2023-02-13 16:08:58,0,AC00101,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04 08:07:25,0,-54403107.0,1,1,1,3,1,1
TX001488,166.55,2023-07-13 17:51:44,1,AC00101,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21,2024-11-04 08:09:36,0,-41437072.0,1,1,1,4,1,1
TX000680,78.44,2023-11-21 17:25:30,0,AC00101,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84,2024-11-04 08:10:39,0,-30120309.0,1,1,1,3,1,1
TX000721,237.86,2023-02-06 17:48:39,0,AC00102,Debit,Philadelphia,D000274,135.73.131.111,M044,ATM,18,Student,210,1,475.63,2024-11-04 08:10:20,0,-55002101.0,1,1,1,3,1,1
TX001613,24.86,2023-02-13 16:53:36,0,AC00102,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,2024-11-04 08:12:04,0,-54400708.0,1,1,1,3,1,1
TX001822,54.8,2023-06-01 16:15:49,0,AC00102,Debit,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,2024-11-04 08:08:57,0,-45071588.0,1,1,1,3,1,1
TX000788,316.37,2023-08-28 17:34:17,1,AC00102,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69,2024-11-04 08:08:00,0,-37463623.0,1,1,1,4,1,1
TX001081,192.73,2023-10-16 16:51:25,0,AC00102,Debit,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75,2024-11-04 08:11:39,0,-33232814.0,1,1,1,3,1,1
TX002040,477.54,2023-08-21 17:20:05,0,AC00103,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,0,-38069203.0,1,1,1,3,1,1
TX001240,36.97,2023-08-23 17:22:49,0,AC00103,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,41,Engineer,79,1,2850.92,2024-11-04 08:07:48,0,-37896299.0,1,1,1,3,1,1
TX000503,795.96,2023-09-28 17:53:43,1,AC00103,Debit,Raleigh,D000283,54.252.249.33,M014,Online,65,Retired,119,1,5468.58,2024-11-04 08:08:26,0,-34784083.0,1,1,1,4,1,1
TX002406,385.35,2023-10-03 17:14:49,0,AC00103,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,2024-11-04 08:12:12,0,-34354643.0,1,1,1,3,1,1
TX001796,449.18,2023-12-25 17:01:44,0,AC00103,Debit,Denver,D000578,195.164.171.146,M006,Online,67,Retired,50,1,1025.99,2024-11-04 08:09:23,0,-27184059.0,1,1,1,3,1,1
TX001407,275.2,2023-08-24 17:13:38,0,AC00104,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,2024-11-04 08:09:50,0,-37810572.0,1,1,1,3,1,1
TX001117,122.35,2023-04-12 17:50:15,0,AC00105,Credit,Atlanta,D000649,219.219.117.136,M008,Branch,53,Retired,188,1,6472.5,2024-11-04 08:09:08,0,-49385933.0,1,1,1,3,1,1
TX001598,122.65,2023-08-17 16:26:57,1,AC00105,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51,2024-11-04 08:06:57,0,-38418000.0,1,1,1,4,1,1
TX002159,136.82,2023-08-25 18:24:06,1,AC00105,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,2024-11-04 08:08:03,0,-37719837.0,1,1,1,4,1,1
TX000175,169.47,2023-03-22 16:10:14,0,AC00106,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,0,-51206243.0,1,1,1,3,1,1
TX000319,301.85,2023-04-18 17:43:50,1,AC00106,Debit,Columbus,D000433,55.154.161.250,M062,Online,54,Engineer,25,1,6586.19,2024-11-04 08:10:05,0,-48867975.0,1,1,1,4,1,1
TX002024,241.18,2023-05-30 18:29:15,0,AC00106,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,0,-45236261.0,1,1,1,3,1,1
TX000091,716.93,2023-09-14 16:49:33,1,AC00106,Credit,Milwaukee,D000322,101.223.82.253,M052,Online,60,Retired,34,1,4064.02,2024-11-04 08:08:12,0,-35997519.0,1,1,1,4,1,1
TX000844,305.0,2023-10-12 17:20:30,0,AC00106,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83,2024-11-04 08:06:50,0,-33576380.0,1,1,1,3,1,1
TX001645,329.75,2023-12-25 17:31:53,0,AC00106,Debit,Sacramento,D000369,160.160.113.117,M064,Online,56,Retired,211,1,6009.43,2024-11-04 08:09:57,0,-27182284.0,1,1,1,3,1,1
TX000785,345.54,2023-01-24 16:05:40,0,AC00107,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,2024-11-04 08:11:09,0,-56131529.0,1,1,1,3,1,1
TX000341,1830.0,2023-03-01 16:31:58,1,AC00107,Debit,San Antonio,D000436,62.27.235.199,M082,Online,55,Engineer,238,1,2235.7,2024-11-04 08:11:59,0,-53019601.0,1,1,1,4,1,1
TX000198,20.36,2023-07-24 17:02:18,0,AC00107,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,2024-11-04 08:11:15,0,-40489737.0,1,1,1,3,1,1
TX001185,149.02,2023-09-01 16:35:51,0,AC00107,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,46,Engineer,176,1,9379.72,2024-11-04 08:06:40,0,-37121449.0,1,1,1,3,1,1
TX000603,635.4,2023-09-19 16:55:00,0,AC00107,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11,2024-11-04 08:11:45,0,-35565405.0,1,1,1,3,1,1
TX001734,238.54,2023-04-07 16:04:01,0,AC00108,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,2024-11-04 08:07:18,1,-49824197.0,1,1,1,4,1,1
TX001697,849.76,2023-08-16 16:28:30,1,AC00108,Debit,Seattle,D000690,64.89.183.39,M023,ATM,25,Student,269,1,373.88,2024-11-04 08:07:50,0,-38504360.0,1,1,1,4,1,1
TX000218,134.7,2023-08-21 16:03:18,0,AC00108,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,2024-11-04 08:11:07,0,-38074069.0,1,1,1,3,1,1
TX001203,290.02,2023-09-25 17:48:55,0,AC00108,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,55,Engineer,246,1,4746.71,2024-11-04 08:07:56,0,-35043541.0,1,1,1,3,1,1
TX000144,233.74,2023-10-24 16:41:00,0,AC00108,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,0,-32542217.0,1,1,1,3,1,1
TX001159,173.6,2023-11-28 16:38:08,0,AC00108,Debit,Austin,D000165,151.247.130.190,M043,Online,21,Student,160,1,421.44,2024-11-04 08:09:35,0,-29518287.0,1,1,1,3,1,1
TX000907,29.22,2023-02-27 18:33:48,0,AC00109,Debit,Detroit,D000660,218.83.2.94,M056,ATM,27,Engineer,69,1,7795.79,2024-11-04 08:10:28,0,-53185000.0,1,1,1,3,1,1
TX001165,389.7,2023-03-10 16:40:00,1,AC00109,Credit,Austin,D000423,155.164.18.235,M030,Branch,62,Doctor,216,1,7125.15,2024-11-04 08:10:42,0,-52241442.0,1,1,1,4,1,1
TX000746,319.17,2023-01-11 16:58:02,0,AC00110,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56,2024-11-04 08:08:49,0,-57251447.0,1,1,1,3,1,1
TX001330,224.28,2023-02-15 16:50:13,0,AC00110,Debit,Chicago,D000316,189.20.224.220,M068,Online,64,Retired,68,1,5767.51,2024-11-04 08:10:52,0,-54228039.0,1,1,1,3,1,1
TX002150,1250.94,2023-02-28 17:45:06,1,AC00110,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,2024-11-04 08:08:33,0,-53101407.0,1,1,1,4,1,1
TX000298,34.74,2023-06-26 16:40:21,0,AC00110,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56,Retired,24,1,6827.57,2024-11-04 08:11:03,0,-42910242.0,1,1,1,3,1,1
TX002064,351.38,2023-06-26 18:41:55,0,AC00110,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,0,-42902677.0,1,1,1,3,1,1
TX000074,233.92,2023-10-20 16:54:28,0,AC00110,Credit,Jacksonville,D000295,152.140.239.181,M046,Online,26,Student,280,1,6537.62,2024-11-04 08:08:45,0,-32886857.0,1,1,1,3,1,1
TX000747,73.95,2023-11-03 16:39:45,0,AC00110,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,2024-11-04 08:07:22,0,-31678057.0,1,1,1,3,1,1
TX001339,19.39,2023-11-17 16:39:20,0,AC00110,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,2024-11-04 08:11:24,0,-30468724.0,1,1,1,3,1,1
TX000975,81.35,2023-01-23 17:39:08,0,AC00111,Debit,Houston,D000242,205.69.66.135,M028,Online,41,Engineer,103,1,7192.45,2024-11-04 08:07:04,0,-56212076.0,1,1,1,3,1,1
TX001755,270.54,2023-04-03 18:22:02,1,AC00111,Credit,Sacramento,D000479,26.113.209.69,M077,ATM,20,Student,139,1,269.78,2024-11-04 08:09:42,0,-50161660.0,1,1,1,4,1,1
TX000158,803.37,2023-04-17 16:08:34,1,AC00111,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,0,-48960006.0,1,1,1,4,1,1
TX000703,21.49,2023-05-04 16:51:17,0,AC00111,Debit,Denver,D000108,60.43.160.195,M050,ATM,58,Doctor,240,1,11991.24,2024-11-04 08:08:08,0,-47488611.0,1,0,1,2,1,1
TX002404,1493.0,2023-06-07 17:05:41,1,AC00111,Debit,Colorado Springs,D000344,136.162.111.135,M096,ATM,69,Retired,151,1,1619.16,2024-11-04 08:07:07,0,-44550086.0,1,1,1,4,1,1
TX000939,35.05,2023-09-27 18:52:36,0,AC00111,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,2024-11-04 08:07:17,0,-34866881.0,1,1,1,3,1,1
TX001481,366.93,2023-12-11 18:43:00,0,AC00111,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,2024-11-04 08:11:33,0,-28387713.0,1,1,0,2,1,1
TX001563,554.15,2023-04-18 17:17:37,0,AC00112,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,2024-11-04 08:12:11,0,-48869674.0,1,1,1,3,1,1
TX000190,215.9,2023-01-04 16:02:09,0,AC00113,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,0,-57859694.0,1,1,1,3,1,1
TX001360,174.39,2023-01-09 16:08:52,0,AC00113,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,2024-11-04 08:11:01,0,-57427329.0,1,1,1,3,1,1
TX000201,307.41,2023-06-12 17:32:52,1,AC00113,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,2024-11-04 08:09:48,0,-44116616.0,1,1,0,3,1,1
TX002020,643.02,2023-10-02 17:47:19,1,AC00113,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,0,-34438782.0,1,1,1,4,1,1
TX000802,268.39,2023-02-21 18:13:02,0,AC00114,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,2024-11-04 08:11:45,0,-53704723.0,1,1,1,3,1,1
TX000561,27.07,2023-03-06 17:39:01,0,AC00114,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,3773.29,2024-11-04 08:09:57,0,-52583456.0,1,1,1,3,1,1
TX001617,34.74,2023-04-28 16:03:41,0,AC00114,Credit,Portland,D000142,161.71.2.223,M075,Online,59,Retired,72,1,3736.57,2024-11-04 08:12:14,0,-48010113.0,1,1,1,3,1,1
TX000142,1049.92,2023-10-23 16:50:33,1,AC00114,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,0,-32628001.0,1,1,1,4,1,1
TX000497,286.5,2023-10-23 16:58:04,0,AC00114,Credit,Boston,D000602,16.128.130.153,M097,Branch,30,Engineer,60,1,8517.95,2024-11-04 08:09:17,0,-32627473.0,1,1,1,3,1,1
TX000966,477.07,2023-11-27 16:30:37,0,AC00114,Debit,Columbus,D000503,80.75.92.66,M096,Online,27,Engineer,278,1,6568.07,2024-11-04 08:07:34,0,-29605017.0,1,1,1,3,1,1
TX001995,77.57,2023-12-13 17:02:21,0,AC00114,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,0,-28220733.0,1,1,1,3,1,1
TX000228,581.65,2023-01-09 16:54:58,0,AC00115,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,2024-11-04 08:09:39,0,-57424481.0,1,1,1,3,1,1
TX002189,85.01,2023-01-23 18:35:43,0,AC00115,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,2024-11-04 08:08:58,0,-56208795.0,1,1,1,3,1,1
TX000053,85.43,2023-06-07 16:45:34,0,AC00115,Debit,Virginia Beach,D000235,194.174.252.1,M078,Branch,67,Doctor,145,1,14904.9,2024-11-04 08:06:45,0,-44551271.0,1,1,1,3,1,1
TX002146,5.29,2023-03-08 18:51:57,0,AC00116,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,2024-11-04 08:09:14,0,-52406237.0,1,1,1,3,1,1
TX000392,133.73,2023-05-16 16:21:42,1,AC00116,Credit,San Jose,D000664,83.80.89.29,M001,Online,25,Student,123,1,1872.22,2024-11-04 08:09:22,0,-46453660.0,1,1,1,4,1,1
TX002490,408.62,2023-05-22 17:41:48,1,AC00116,Credit,Fort Worth,D000684,58.1.27.124,M021,Online,48,Engineer,159,1,2498.48,2024-11-04 08:07:08,0,-45930320.0,1,1,1,4,1,1
TX001373,356.56,2023-10-09 17:23:21,1,AC00116,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,2024-11-04 08:11:57,0,-33835716.0,1,1,1,4,1,1
TX002425,14.34,2023-10-17 17:51:19,0,AC00116,Credit,Memphis,D000620,80.92.209.207,M004,Online,67,Retired,24,1,7932.51,2024-11-04 08:07:06,0,-33142547.0,1,1,1,3,1,1
TX000700,261.69,2023-11-27 17:29:25,0,AC00116,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,53,Retired,84,1,5126.65,2024-11-04 08:09:09,0,-29601584.0,1,1,1,3,1,1
TX000044,55.32,2023-04-12 16:03:37,0,AC00117,Debit,Tucson,D000197,173.135.78.201,M009,ATM,19,Student,117,1,241.79,2024-11-04 08:08:03,0,-49392266.0,1,1,1,3,1,1
TX002511,185.97,2023-02-24 16:24:46,0,AC00118,Debit,Denver,D000634,21.190.11.223,M041,Online,23,Student,19,1,1776.91,2024-11-04 08:12:22,0,-53452056.0,1,1,1,3,1,1
TX001436,692.55,2023-03-07 16:51:37,1,AC00118,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04 08:12:17,0,-52500040.0,1,1,1,4,1,1
TX002279,85.03,2023-04-10 16:52:51,0,AC00118,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,2024-11-04 08:06:59,0,-49562048.0,1,1,1,3,1,1
TX001633,287.05,2023-04-14 16:00:51,0,AC00118,Debit,Milwaukee,D000356,141.169.67.34,M058,ATM,22,Student,212,1,1204.65,2024-11-04 08:10:59,0,-49219808.0,1,1,1,3,1,1
TX000722,409.61,2023-07-26 16:05:48,0,AC00119,Debit,Kansas City,D000618,197.23.128.119,M024,Branch,65,Doctor,89,1,11698.15,2024-11-04 08:10:16,0,-40320268.0,1,1,1,3,1,1
TX002383,761.73,2023-09-11 17:15:04,1,AC00119,Debit,Columbus,D000191,89.6.100.149,M075,ATM,19,Student,27,1,151.28,2024-11-04 08:09:23,0,-36255259.0,1,1,1,4,1,1
TX001947,113.54,2023-09-22 16:42:46,0,AC00119,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,0,-35306759.0,1,1,0,2,1,1
TX001446,88.42,2023-10-18 16:28:19,0,AC00119,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2024-11-04 08:09:15,0,-33061256.0,1,1,1,3,1,1
TX000301,211.36,2023-11-21 16:23:41,0,AC00119,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,51,Engineer,286,1,7943.47,2024-11-04 08:11:10,0,-30124049.0,1,1,1,3,1,1
TX000452,54.61,2023-12-04 16:10:04,0,AC00119,Debit,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64,2024-11-04 08:07:19,0,-29001435.0,1,1,1,3,1,1
