TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,PreviousTransactionDate_calc,TimeSinceLastTxn,TxnCount2Min,R3_VeryFrequent,R4_SuspiciousDevice,R5_SuspiciousLocation,R6_HighAmountSuspiciousContext,R7_SuspiciousMerchant,R8_CompositeRule,Fraud_Label
TX001770,168.99,2023-05-01 18:38:15,0,AC00076,Debit,Baltimore,D000221,160.74.183.38,M078,ATM,18,Student,203,1,1523.57,2024-11-04 08:10:01,0,2023-02-10 16:34:00,6919455.0,1,0,0,0,0,0,0,0
TX002090,45.9,2023-07-04 18:55:57,0,AC00076,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,2024-11-04 08:07:45,0,2023-05-01 18:38:15,5530662.0,1,0,0,0,0,0,0,0
TX000831,324.04,2023-07-05 16:49:05,0,AC00076,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,2024-11-04 08:08:07,0,2023-07-04 18:55:57,78788.0,1,0,0,0,0,0,0,0
TX001913,515.94,2023-12-22 16:42:33,1,AC00076,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,2024-11-04 08:11:10,0,2023-07-05 16:49:05,14687608.0,1,0,0,0,0,0,0,1
TX002145,444.52,2023-04-04 16:11:34,0,AC00077,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,2024-11-04 08:06:58,0,,-1.0,1,0,0,0,0,0,0,0
TX000184,110.93,2023-04-07 16:38:15,0,AC00077,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,0,2023-04-04 16:11:34,260801.0,1,0,0,0,0,0,0,0
TX000335,651.82,2023-04-14 17:59:43,1,AC00077,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,21,Student,166,1,1802.77,2024-11-04 08:07:02,0,2023-04-07 16:38:15,609688.0,1,0,0,0,0,0,0,1
TX001359,20.62,2023-06-21 17:10:18,0,AC00077,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04 08:08:49,0,2023-04-14 17:59:43,5872235.0,1,0,0,0,0,0,0,0
TX000533,120.24,2023-08-28 16:52:22,0,AC00077,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,18,Student,131,2,1943.13,2024-11-04 08:08:20,1,2023-06-21 17:10:18,5874124.0,1,0,0,0,0,0,0,1
TX000826,408.19,2023-12-15 16:48:08,0,AC00077,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,2024-11-04 08:08:29,0,2023-08-28 16:52:22,9417346.0,1,0,0,0,0,0,0,0
TX000611,424.7,2023-01-30 17:37:14,0,AC00078,Credit,Miami,D000066,56.116.189.0,M032,Online,56,Retired,178,1,6239.89,2024-11-04 08:08:25,0,,-1.0,1,0,0,0,0,0,0,0
TX002434,157.56,2023-04-11 17:06:47,0,AC00078,Debit,Indianapolis,D000550,63.82.133.139,M056,Branch,43,Doctor,159,1,7541.16,2024-11-04 08:07:45,0,2023-01-30 17:37:14,6132573.0,1,0,0,0,0,0,0,0
TX001331,614.03,2023-05-08 16:37:14,1,AC00078,Debit,Dallas,D000693,58.190.9.136,M086,ATM,68,Retired,51,1,2815.86,2024-11-04 08:08:12,0,2023-04-11 17:06:47,2331027.0,1,0,0,0,0,0,0,1
TX000779,567.92,2023-06-20 16:27:07,0,AC00078,Debit,Columbus,D000358,213.207.62.176,M042,Online,53,Retired,14,1,3779.47,2024-11-04 08:12:12,0,2023-05-08 16:37:14,3714593.0,1,0,0,0,0,0,0,0
TX001076,1156.18,2023-09-21 16:11:47,1,AC00078,Credit,Phoenix,D000022,40.45.69.120,M054,Online,52,Doctor,40,1,836.69,2024-11-04 08:11:37,0,2023-06-20 16:27:07,8034280.0,1,0,0,0,0,0,0,1
TX000836,16.73,2023-11-30 17:48:36,0,AC00078,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,2024-11-04 08:08:04,0,2023-09-21 16:11:47,6053809.0,1,0,0,0,0,0,0,0
TX001265,76.39,2023-01-13 17:19:33,0,AC00079,Debit,Denver,D000507,136.250.159.93,M019,Branch,18,Student,219,1,5976.0,2024-11-04 08:10:09,0,,-1.0,1,0,0,0,0,0,0,0
TX001800,21.4,2023-02-13 16:14:00,0,AC00079,Credit,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6,2024-11-04 08:12:21,0,2023-01-13 17:19:33,2674467.0,1,0,0,0,0,0,0,0
TX002390,301.39,2023-07-04 16:21:12,0,AC00079,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,2024-11-04 08:07:22,0,2023-02-13 16:14:00,12182832.0,1,0,0,0,0,0,0,0
TX002443,58.77,2023-07-13 16:35:37,0,AC00079,Debit,Memphis,D000238,137.135.250.168,M036,Online,27,Engineer,191,1,7261.7,2024-11-04 08:06:39,0,2023-07-04 16:21:12,778465.0,1,0,0,0,0,0,0,0
TX001341,57.07,2023-08-25 16:30:02,0,AC00079,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,2024-11-04 08:11:35,0,2023-07-13 16:35:37,3714865.0,1,0,0,0,0,0,0,0
TX001093,176.37,2023-01-16 16:38:57,0,AC00080,Debit,Boston,D000501,129.102.184.189,M057,Branch,55,Retired,126,1,2420.86,2024-11-04 08:07:09,0,,-1.0,1,0,0,0,0,0,0,0
TX000504,149.25,2023-04-10 16:38:45,0,AC00080,Debit,Omaha,D000604,3.77.114.6,M067,ATM,39,Engineer,142,1,5677.52,2024-11-04 08:07:41,0,2023-01-16 16:38:57,7257588.0,1,0,0,0,0,0,0,0
TX002070,63.76,2023-06-27 17:44:24,0,AC00080,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,0,2023-04-10 16:38:45,6743139.0,1,0,0,0,0,0,0,0
TX002134,691.92,2023-07-10 16:37:18,1,AC00080,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,2024-11-04 08:12:13,0,2023-06-27 17:44:24,1119174.0,1,0,0,0,0,0,0,1
TX000438,165.25,2023-11-24 17:11:27,0,AC00080,Debit,Sacramento,D000124,70.130.169.235,M025,Online,35,Doctor,106,1,9939.94,2024-11-04 08:11:35,0,2023-07-10 16:37:18,11838849.0,1,0,0,0,0,0,0,0
TX001448,991.82,2023-12-04 16:16:19,1,AC00080,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04 08:10:11,0,2023-11-24 17:11:27,860692.0,1,0,0,0,0,0,0,1
TX002093,287.51,2023-05-22 16:57:31,0,AC00081,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,2024-11-04 08:08:19,0,,-1.0,1,0,0,0,0,0,0,0
TX001584,315.39,2023-05-26 16:52:33,0,AC00081,Credit,New York,D000066,60.89.202.192,M008,Branch,23,Student,93,1,929.6,2024-11-04 08:08:08,0,2023-05-22 16:57:31,345302.0,1,0,0,0,0,0,0,0
TX002339,4.47,2023-08-14 16:20:49,0,AC00081,Debit,Baltimore,D000239,147.234.20.46,M033,Branch,27,Student,132,1,1381.75,2024-11-04 08:10:24,0,2023-05-26 16:52:33,6910096.0,1,0,0,0,0,0,0,0
TX002129,18.14,2023-02-17 18:46:59,0,AC00082,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,2024-11-04 08:11:08,0,,-1.0,1,0,0,0,0,0,0,0
TX000984,267.17,2023-08-24 16:56:36,0,AC00082,Debit,Seattle,D000638,161.177.41.214,M100,ATM,26,Student,170,1,1382.62,2024-11-04 08:07:54,0,2023-02-17 18:46:59,16236577.0,1,0,0,0,0,0,0,0
TX002096,436.77,2023-09-28 16:14:49,0,AC00082,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,2024-11-04 08:09:11,0,2023-08-24 16:56:36,3021493.0,1,0,0,0,0,0,0,0
TX001022,377.08,2023-02-15 17:33:23,0,AC00083,Credit,Mesa,D000124,136.162.111.135,M090,Branch,26,Student,71,1,6430.86,2024-11-04 08:10:33,0,,-1.0,1,0,0,0,0,0,0,0
TX001305,609.52,2023-07-28 16:03:27,1,AC00083,Debit,Washington,D000672,125.225.212.244,M076,ATM,78,Retired,169,1,3485.03,2024-11-04 08:08:19,0,2023-02-15 17:33:23,14077804.0,1,0,0,0,0,0,0,1
TX001527,224.79,2023-08-22 16:34:34,0,AC00083,Debit,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38,2024-11-04 08:10:25,0,2023-07-28 16:03:27,2161867.0,1,0,0,0,0,0,0,0
TX000899,1531.31,2023-10-23 18:00:29,1,AC00083,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86,2024-11-04 08:06:40,1,2023-08-22 16:34:34,5361955.0,1,0,0,0,0,0,0,1
TX000810,8.65,2023-11-20 16:28:19,0,AC00083,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,2024-11-04 08:11:35,0,2023-10-23 18:00:29,2413670.0,1,0,0,0,0,0,0,0
TX000557,2.03,2024-01-01 16:07:05,0,AC00083,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31,2024-11-04 08:08:50,0,2023-11-20 16:28:19,3627526.0,1,0,0,0,0,0,0,0
TX000614,3.44,2023-01-19 17:24:30,0,AC00084,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,78,Retired,108,1,7561.33,2024-11-04 08:12:20,0,,-1.0,1,0,0,0,0,0,0,0
TX002181,498.59,2023-10-23 18:41:35,0,AC00084,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,2024-11-04 08:11:11,0,2023-01-19 17:24:30,23937425.0,1,0,0,0,0,0,0,0
TX000015,166.99,2023-02-13 16:53:57,0,AC00085,Debit,Louisville,D000309,188.124.181.12,M017,Online,18,Student,134,1,299.93,2024-11-04 08:10:09,0,,-1.0,1,0,0,0,0,0,0,0
TX001379,328.77,2023-04-03 17:59:23,1,AC00085,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,2024-11-04 08:09:57,0,2023-02-13 16:53:57,4237526.0,1,0,0,0,0,0,0,1
TX001898,702.87,2023-06-07 17:06:21,1,AC00085,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2024-11-04 08:11:14,0,2023-04-03 17:59:23,5612818.0,1,0,0,0,0,0,0,1
TX000119,407.65,2023-07-07 16:11:38,0,AC00085,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,2024-11-04 08:06:30,0,2023-06-07 17:06:21,2588717.0,1,0,0,0,0,0,0,0
TX002255,14.28,2023-09-15 17:03:44,0,AC00085,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,2024-11-04 08:07:23,0,2023-07-07 16:11:38,6051126.0,1,0,0,0,0,0,0,0
TX000261,75.15,2023-09-18 17:31:23,0,AC00085,Debit,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,2024-11-04 08:11:00,0,2023-09-15 17:03:44,260859.0,1,0,0,0,0,0,0,0
TX002262,340.13,2023-02-06 17:23:52,0,AC00086,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74,2024-11-04 08:11:48,1,,-1.0,1,0,0,0,0,0,0,1
TX000864,1137.63,2023-02-14 16:55:26,1,AC00086,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,2024-11-04 08:08:03,0,2023-02-06 17:23:52,689494.0,1,0,0,0,0,0,0,1
TX000566,29.38,2023-02-15 16:30:09,0,AC00086,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,1663.31,2024-11-04 08:11:08,0,2023-02-14 16:55:26,84883.0,1,0,0,0,0,0,0,0
TX001256,847.45,2023-06-19 16:24:14,0,AC00086,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,28,Student,175,1,422.32,2024-11-04 08:09:30,0,2023-02-15 16:30:09,10713245.0,1,0,0,0,0,0,0,0
TX001854,201.5,2023-07-14 18:11:41,0,AC00086,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32,2024-11-04 08:08:48,0,2023-06-19 16:24:14,2166447.0,1,0,0,0,0,0,0,0
TX000554,622.41,2023-12-11 16:57:41,0,AC00086,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,64,Doctor,125,1,7322.01,2024-11-04 08:07:48,0,2023-07-14 18:11:41,12955560.0,1,0,0,0,0,0,0,0
TX001084,11.57,2023-12-20 16:17:16,0,AC00086,Credit,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61,2024-11-04 08:10:56,0,2023-12-11 16:57:41,775175.0,1,0,0,0,0,0,0,0
TX001623,154.21,2023-01-02 16:01:26,0,AC00087,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,2024-11-04 08:10:33,0,,-1.0,1,0,0,0,0,0,0,0
TX000287,35.99,2023-01-19 16:14:12,0,AC00087,Debit,Miami,D000270,162.207.77.170,M023,Branch,63,Retired,129,1,4489.79,2024-11-04 08:09:17,0,2023-01-02 16:01:26,1469566.0,1,0,0,0,0,0,0,0
TX000155,376.26,2023-02-15 16:41:11,1,AC00087,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,0,2023-01-19 16:14:12,2334419.0,1,0,0,0,0,0,0,1
TX001738,540.4,2023-02-22 16:42:17,1,AC00087,Debit,Houston,D000414,166.79.195.157,M061,Branch,45,Doctor,272,1,425.77,2024-11-04 08:06:52,0,2023-02-15 16:41:11,604866.0,1,0,0,0,0,0,0,1
TX000368,43.85,2023-03-13 16:25:34,0,AC00087,Debit,Fresno,D000092,117.67.192.211,M013,ATM,62,Retired,122,1,4356.98,2024-11-04 08:07:18,0,2023-02-22 16:42:17,1640597.0,1,0,0,0,0,0,0,0
TX002025,130.54,2023-04-05 17:20:36,0,AC00087,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,0,2023-03-13 16:25:34,1990502.0,1,0,0,0,0,0,0,0
TX001206,32.91,2023-05-04 16:37:01,0,AC00087,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,19,Student,255,1,427.3,2024-11-04 08:06:44,0,2023-04-05 17:20:36,2502985.0,1,0,0,0,0,0,0,0
TX000331,182.19,2023-06-19 16:36:25,0,AC00087,Debit,Mesa,D000101,157.130.28.27,M007,Branch,26,Student,53,1,1176.1,2024-11-04 08:06:27,0,2023-05-04 16:37:01,3974364.0,1,0,0,0,0,0,0,0
TX001731,346.12,2023-12-29 17:55:30,0,AC00087,Debit,San Francisco,D000150,92.180.81.50,M067,Branch,44,Doctor,12,1,13084.27,2024-11-04 08:11:00,0,2023-06-19 16:36:25,16679945.0,1,0,0,0,0,0,0,0
TX001984,295.93,2023-02-20 17:26:39,0,AC00088,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,0,,-1.0,1,0,0,0,0,0,0,0
TX002400,217.61,2023-02-28 17:34:08,0,AC00088,Debit,Omaha,D000512,19.228.76.177,M039,Online,27,Student,120,1,1661.1,2024-11-04 08:11:11,0,2023-02-20 17:26:39,691649.0,1,0,0,0,0,0,0,0
TX001062,130.4,2023-04-03 16:31:32,0,AC00089,Debit,Raleigh,D000373,163.129.70.210,M024,Branch,45,Engineer,63,1,4381.24,2024-11-04 08:09:41,0,,-1.0,1,0,0,0,0,0,0,0
TX002500,557.78,2023-05-30 16:55:04,0,AC00089,Credit,Phoenix,D000202,142.160.124.244,M072,Branch,26,Student,102,1,1289.48,2024-11-04 08:11:13,0,2023-04-03 16:31:32,4926212.0,1,0,0,0,0,0,0,0
TX002232,67.17,2023-07-03 18:03:48,0,AC00089,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,2024-11-04 08:08:55,0,2023-05-30 16:55:04,2941724.0,1,0,0,0,0,0,0,0
TX001364,204.7,2023-09-21 16:08:00,0,AC00089,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,5117.03,2024-11-04 08:10:26,1,2023-07-03 18:03:48,6905052.0,1,0,0,0,0,0,0,1
TX002266,241.21,2023-09-25 16:37:04,0,AC00089,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,2024-11-04 08:09:16,0,2023-09-21 16:08:00,347344.0,1,0,0,0,0,0,0,0
TX001235,11.19,2023-01-02 17:34:13,0,AC00090,Debit,Austin,D000384,195.237.152.198,M090,ATM,60,Engineer,40,1,9877.17,2024-11-04 08:12:22,0,,-1.0,1,0,0,0,0,0,0,0
TX000993,839.33,2023-05-02 16:03:23,1,AC00090,Credit,Louisville,D000579,174.61.77.54,M071,Branch,60,Doctor,86,1,11538.97,2024-11-04 08:09:21,0,2023-01-02 17:34:13,10362550.0,1,0,0,0,0,0,0,1
TX000385,79.35,2023-05-29 17:02:32,0,AC00090,Debit,Los Angeles,D000277,161.161.26.115,M051,Online,67,Retired,70,1,1692.15,2024-11-04 08:09:48,0,2023-05-02 16:03:23,2336349.0,1,0,0,0,0,0,0,0
TX001420,109.48,2023-06-26 17:38:22,0,AC00090,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,2024-11-04 08:07:26,0,2023-05-29 17:02:32,2421350.0,1,0,0,0,0,0,0,0
TX001440,81.51,2023-08-10 16:10:22,0,AC00090,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04 08:07:15,0,2023-06-26 17:38:22,3882720.0,1,0,0,0,0,0,0,0
TX001662,532.4,2023-08-24 16:46:58,0,AC00090,Debit,Jacksonville,D000096,141.121.30.32,M027,ATM,22,Student,149,1,1033.73,2024-11-04 08:09:47,0,2023-08-10 16:10:22,1211796.0,1,0,0,0,0,0,0,0
TX002122,320.11,2023-08-31 16:26:37,0,AC00090,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,2024-11-04 08:07:38,0,2023-08-24 16:46:58,603579.0,1,0,0,0,0,0,0,0
TX001396,556.34,2023-10-19 16:34:22,0,AC00090,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,0,2023-08-31 16:26:37,4234065.0,1,0,0,0,0,0,0,0
TX000894,50.26,2023-11-09 17:51:35,0,AC00090,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65,Retired,164,1,1519.38,2024-11-04 08:10:47,0,2023-10-19 16:34:22,1819033.0,1,0,0,0,0,0,0,0
TX001530,927.16,2023-03-20 16:48:00,0,AC00091,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,2024-11-04 08:10:20,0,,-1.0,1,0,0,0,0,0,0,0
TX001307,100.01,2023-06-29 16:06:51,0,AC00091,Debit,Philadelphia,D000499,82.115.199.37,M061,ATM,50,Doctor,63,1,6393.12,2024-11-04 08:09:27,0,2023-03-20 16:48:00,8723931.0,1,0,0,0,0,0,0,0
TX001676,49.84,2023-10-13 16:05:10,0,AC00091,Debit,Chicago,D000290,212.220.106.248,M095,ATM,49,Doctor,146,1,7872.04,2024-11-04 08:07:16,0,2023-06-29 16:06:51,9158299.0,1,0,0,0,0,0,0,0
TX000517,64.9,2023-02-14 16:23:39,0,AC00092,Credit,Detroit,D000165,45.246.89.225,M043,Branch,51,Retired,72,1,6854.61,2024-11-04 08:10:18,0,,-1.0,1,0,0,0,0,0,0,0
TX000846,793.13,2023-05-10 16:38:07,1,AC00092,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,2024-11-04 08:09:45,0,2023-02-14 16:23:39,7344868.0,1,0,0,0,0,0,0,1
TX000120,115.83,2023-05-22 17:09:52,0,AC00092,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,2024-11-04 08:10:02,0,2023-05-10 16:38:07,1038705.0,1,0,0,0,0,0,0,0
TX000668,373.27,2023-07-18 18:03:03,0,AC00092,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,2024-11-04 08:06:36,0,2023-05-22 17:09:52,4927991.0,1,0,0,0,0,0,0,0
TX000776,173.74,2023-09-08 17:48:22,0,AC00092,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,2024-11-04 08:11:52,0,2023-07-18 18:03:03,4491919.0,1,0,0,0,0,0,0,0
TX000366,632.69,2023-09-12 16:28:38,0,AC00092,Debit,Denver,D000455,211.97.88.141,M047,ATM,80,Retired,76,1,4363.74,2024-11-04 08:09:26,0,2023-09-08 17:48:22,340816.0,1,0,0,0,0,0,0,0
TX001402,66.01,2023-10-06 18:39:39,0,AC00092,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,0,2023-09-12 16:28:38,2081461.0,1,0,0,0,0,0,0,0
TX001035,98.03,2023-12-18 18:41:26,0,AC00092,Debit,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,2024-11-04 08:08:36,0,2023-10-06 18:39:39,6307307.0,1,0,0,0,0,0,0,0
TX000773,827.14,2023-01-17 17:25:13,0,AC00093,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2024-11-04 08:08:14,1,,-1.0,1,0,0,0,0,0,0,1
TX002277,1021.38,2023-01-27 18:59:43,1,AC00093,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26,2024-11-04 08:08:46,0,2023-01-17 17:25:13,869670.0,1,0,0,0,0,0,0,1
TX000541,230.46,2023-04-25 17:33:27,0,AC00093,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,2024-11-04 08:08:50,0,2023-01-27 18:59:43,7598024.0,1,0,0,0,0,0,0,0
TX001182,132.42,2023-07-24 16:22:38,0,AC00093,Debit,Denver,D000019,203.174.215.229,M069,ATM,18,Student,164,1,726.39,2024-11-04 08:11:58,0,2023-04-25 17:33:27,7771751.0,1,0,0,0,0,0,0,0
TX000449,70.23,2023-09-13 16:18:07,0,AC00093,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,0,2023-07-24 16:22:38,4406129.0,1,0,0,0,0,0,0,0
TX001229,211.91,2023-09-18 16:51:04,0,AC00093,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47,2024-11-04 08:08:46,0,2023-09-13 16:18:07,433977.0,1,0,0,0,0,0,0,0
TX001551,327.35,2023-09-25 18:48:58,0,AC00093,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,2024-11-04 08:11:19,0,2023-09-18 16:51:04,611874.0,1,0,0,0,0,0,0,0
TX000290,48.72,2023-09-29 18:54:28,0,AC00093,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08,2024-11-04 08:07:27,0,2023-09-25 18:48:58,345930.0,1,0,0,0,0,0,0,0
TX001224,295.82,2023-12-14 16:15:28,0,AC00093,Credit,Chicago,D000088,144.228.168.6,M041,Branch,47,Engineer,46,1,5897.73,2024-11-04 08:07:47,0,2023-09-29 18:54:28,6556860.0,1,0,0,0,0,0,0,0
TX001819,13.92,2023-05-29 17:30:14,0,AC00094,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04 08:09:58,0,,-1.0,1,0,0,0,0,0,0,0
TX001349,31.7,2023-06-01 16:56:33,0,AC00094,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,0,2023-05-29 17:30:14,257179.0,1,0,0,0,0,0,0,0
TX002042,58.23,2023-07-26 17:25:23,0,AC00094,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,0,2023-06-01 16:56:33,4753730.0,1,0,0,0,0,0,0,0
TX000881,120.17,2023-08-08 17:07:42,0,AC00094,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,2024-11-04 08:11:50,0,2023-07-26 17:25:23,1122139.0,1,0,0,0,0,0,0,0
TX002261,364.13,2023-02-03 16:06:00,0,AC00095,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,2024-11-04 08:10:23,0,,-1.0,1,0,0,0,0,0,0,0
TX002221,395.77,2023-02-27 16:24:11,1,AC00095,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04 08:08:17,0,2023-02-03 16:06:00,2074691.0,1,0,0,0,0,0,0,1
TX000506,68.19,2023-03-14 16:07:32,0,AC00095,Credit,Fresno,D000589,134.140.85.231,M026,Online,40,Doctor,189,1,9895.1,2024-11-04 08:07:50,0,2023-02-27 16:24:11,1295001.0,1,0,0,0,0,0,0,0
TX000023,52.2,2023-06-06 18:54:15,0,AC00095,Debit,Atlanta,D000142,133.63.96.21,M022,Online,39,Engineer,120,1,8974.93,2024-11-04 08:07:01,0,2023-03-14 16:07:32,7267603.0,1,0,0,0,0,0,0,0
TX000599,830.01,2023-07-21 16:43:59,1,AC00095,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:27,0,2023-06-06 18:54:15,3880184.0,1,0,0,0,0,0,0,1
TX002510,28.63,2023-08-21 17:08:50,0,AC00095,Debit,San Diego,D000095,58.1.27.124,M087,Branch,56,Retired,146,1,3382.91,2024-11-04 08:08:39,0,2023-07-21 16:43:59,2679891.0,1,0,0,0,0,0,0,0
TX001134,1432.02,2023-09-08 17:50:09,1,AC00095,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,0,2023-08-21 17:08:50,1557679.0,1,0,0,0,0,0,0,1
TX001602,10.92,2023-10-20 17:48:44,0,AC00095,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,2024-11-04 08:08:28,0,2023-09-08 17:50:09,3628715.0,1,0,0,0,0,0,0,0
TX002318,535.4,2023-05-12 18:38:11,0,AC00096,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,2024-11-04 08:08:50,0,,-1.0,1,0,0,0,0,0,0,0
TX000217,195.76,2023-05-22 16:17:19,0,AC00096,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,0,2023-05-12 18:38:11,855548.0,1,0,0,0,0,0,0,0
TX002143,151.14,2023-06-01 16:18:49,0,AC00096,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,2024-11-04 08:11:40,0,2023-05-22 16:17:19,864090.0,1,0,0,0,0,0,0,0
TX002396,76.39,2023-02-27 16:28:23,0,AC00097,Debit,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,2024-11-04 08:10:59,0,,-1.0,1,0,0,0,0,0,0,0
